timestamp,air_temperature,air_humidity,co2,soil_moisture,soil_temperature,cum_irr,irrigation_needed
2020-01-28 21:35:00.384000060,16.9,72.7,483.0,78.0,23.25,4.1,0
2020-01-28 21:40:00.191999714,17.0,74.4,496.0,77.85,23.200000000000003,4.1,0
2020-01-28 21:45:00.000000000,16.4,77.5,482.0,77.6,23.1,4.1,0
2020-01-28 21:49:59.808000285,16.4,78.6,515.0,77.69999999999999,23.049999999999997,4.1,0
2020-01-28 21:54:59.615999939,16.4,79.9,495.0,77.5,22.950000000000003,4.1,0
2020-01-28 22:00:00.287999887,16.4,80.7,503.0,77.5,22.9,4.1,0
2020-01-28 22:05:00.096000172,16.1,82.1,492.0,77.5,22.8,4.1,0
2020-01-28 22:09:59.903999827,16.3,82.6,500.0,77.3,22.7,4.1,0
2020-01-28 22:14:59.712000112,16.0,84.1,506.0,77.25,22.6,4.1,0
2020-01-28 22:20:00.384000060,16.2,84.3,508.0,77.1,22.6,4.1,0
2020-01-28 22:25:00.191999714,16.5,83.4,518.0,77.2,22.5,4.1,0
2020-01-28 22:30:00.000000000,16.5,83.3,541.0,77.05,22.45,4.1,0
2020-01-28 22:34:59.808000285,17.1,82.2,504.0,77.0,22.35,4.1,0
2020-01-28 22:39:59.615999939,17.2,81.8,518.0,76.75,22.35,4.1,0
2020-01-28 22:45:00.287999887,17.3,80.7,518.0,76.8,22.35,4.1,0
2020-01-28 22:50:00.096000172,17.0,81.6,532.0,76.65,22.3,4.1,0
2020-01-28 22:54:59.903999827,17.2,82.1,546.0,76.65,22.15,4.1,0
2020-01-28 22:59:59.712000112,17.5,81.5,522.0,76.45,22.15,4.1,0
2020-01-28 23:05:00.384000060,17.5,81.8,515.0,76.4,22.15,4.1,0
2020-01-28 23:10:00.191999714,17.3,83.0,519.0,76.35,22.1,4.1,0
2020-01-28 23:15:00.000000000,17.6,83.4,543.0,76.25,22.05,4.1,0
2020-01-28 23:19:59.808000285,18.3,80.6,519.0,76.30000000000001,22.05,4.1,0
2020-01-28 23:24:59.615999939,18.2,80.1,517.0,76.15,22.05,4.1,0
2020-01-28 23:30:00.287999887,18.8,79.6,525.0,76.15,22.05,4.1,0
2020-01-28 23:35:00.096000172,18.7,80.4,537.0,76.0,22.05,4.1,0
2020-01-28 23:39:59.903999827,18.4,81.3,552.0,75.95,22.05,4.1,0
2020-01-28 23:44:59.712000112,18.4,82.2,562.0,75.9,22.0,4.1,0
2020-01-28 23:50:00.384000060,18.9,81.1,536.0,75.75,22.0,4.1,0
2020-01-28 23:55:00.191999714,19.0,81.6,530.0,75.85,21.95,4.1,0
2020-01-29 00:00:00.000000000,20.5,81.9,529.0,75.69999999999999,21.95,4.1,0
2020-01-29 00:04:59.808000285,20.9,78.7,589.0,75.69999999999999,22.05,4.1,0
2020-01-29 00:09:59.615999939,21.9,79.6,706.0,75.65,22.05,4.1,0
2020-01-29 00:15:00.287999887,22.2,80.2,669.0,75.7,22.1,4.1,0
2020-01-29 00:20:00.096000172,22.4,81.7,631.0,75.6,22.1,4.1,0
2020-01-29 00:24:59.903999827,22.4,83.3,637.0,75.6,22.15,4.1,0
2020-01-29 00:29:59.712000112,22.2,86.0,605.0,75.35,22.25,4.1,0
2020-01-29 00:35:00.384000060,21.8,85.0,629.0,75.4,22.3,0.0,0
2020-01-29 00:40:00.191999714,21.8,86.0,626.0,75.25,22.4,0.0,0
2020-01-29 00:45:00.000000000,21.7,85.8,639.0,75.25,22.4,0.0,0
2020-01-29 00:49:59.808000285,22.0,87.2,606.0,75.25,22.4,0.0,0
2020-01-29 00:54:59.615999939,21.8,87.0,633.0,75.15,22.4,0.0,0
2020-01-29 01:00:00.287999887,22.0,87.2,608.0,75.15,22.4,0.0,0
2020-01-29 01:05:00.096000172,21.8,88.6,626.0,74.94999999999999,22.4,0.0,0
2020-01-29 01:09:59.903999827,21.7,88.6,622.0,74.85,22.450000000000003,0.0,0
2020-01-29 01:14:59.712000112,21.7,88.8,603.0,74.75,22.450000000000003,0.0,0
2020-01-29 01:20:00.384000060,21.7,89.1,610.0,74.8,22.450000000000003,0.0,0
2020-01-29 01:25:00.191999714,21.9,89.2,630.0,74.55,22.450000000000003,0.0,0
2020-01-29 01:30:00.000000000,21.8,89.0,611.0,74.55,22.450000000000003,0.0,0
2020-01-29 01:34:59.808000285,22.1,88.2,625.0,74.5,22.450000000000003,0.0,0
2020-01-29 01:39:59.615999939,22.1,88.5,634.0,74.44999999999999,22.450000000000003,0.0,0
2020-01-29 01:45:00.287999887,22.1,89.2,617.0,74.35,22.450000000000003,0.0,0
2020-01-29 01:50:00.096000172,22.2,89.8,582.0,74.35,22.450000000000003,0.0,0
2020-01-29 01:54:59.903999827,22.2,89.0,685.0,74.15,22.5,0.0,0
2020-01-29 01:59:59.712000112,22.3,88.9,679.0,74.05,22.549999999999997,0.0,1
2020-01-29 02:05:00.384000060,22.3,89.2,653.0,74.0,22.549999999999997,0.3,0
2020-01-29 02:10:00.191999714,22.2,88.8,650.0,76.1,22.549999999999997,0.3,0
2020-01-29 02:15:00.000000000,22.2,88.9,637.0,76.19999999999999,22.549999999999997,0.3,0
2020-01-29 02:19:59.808000285,22.3,88.0,611.0,76.3,22.549999999999997,0.3,0
2020-01-29 02:24:59.615999939,22.4,88.8,632.0,76.30000000000001,22.65,0.3,0
2020-01-29 02:30:00.287999887,22.8,88.8,620.0,76.25,22.700000000000003,0.3,0
2020-01-29 02:35:00.096000172,22.4,88.6,619.0,76.25,22.75,0.3,0
2020-01-29 02:39:59.903999827,22.7,88.4,600.0,76.15,22.75,0.3,0
2020-01-29 02:44:59.712000112,22.7,88.9,625.0,76.0,22.75,0.3,0
2020-01-29 02:50:00.384000060,22.8,89.9,628.0,75.94999999999999,22.75,0.3,0
2020-01-29 02:55:00.191999714,22.8,89.5,582.0,75.9,22.85,0.3,0
2020-01-29 03:00:00.000000000,23.0,89.9,640.0,75.75,22.85,0.3,0
2020-01-29 03:04:59.808000285,22.8,90.1,659.0,75.75,22.950000000000003,0.3,0
2020-01-29 03:09:59.615999939,22.8,90.0,631.0,75.85,22.950000000000003,0.3,0
2020-01-29 03:15:00.287999887,22.7,90.8,621.0,75.65,22.950000000000003,0.3,0
2020-01-29 03:20:00.096000172,22.8,90.9,631.0,75.75,23.0,0.3,0
2020-01-29 03:24:59.903999827,22.8,90.0,608.0,75.65,23.0,0.3,0
2020-01-29 03:29:59.712000112,22.9,90.6,616.0,75.55,23.0,0.3,1
2020-01-29 03:35:00.384000060,22.9,90.3,630.0,75.65,23.0,0.5,0
2020-01-29 03:40:00.191999714,22.8,90.0,599.0,77.95,23.049999999999997,0.5,0
2020-01-29 03:45:00.000000000,22.8,91.1,636.0,77.95,23.049999999999997,0.5,0
2020-01-29 03:49:59.808000285,22.7,89.5,682.0,78.05,23.049999999999997,0.5,0
2020-01-29 03:54:59.615999939,22.7,90.9,631.0,77.95,23.1,0.5,0
2020-01-29 04:00:00.287999887,22.6,90.4,661.0,77.85,23.1,0.5,0
2020-01-29 04:05:00.096000172,22.8,91.1,631.0,77.69999999999999,23.15,0.5,0
2020-01-29 04:09:59.903999827,22.6,91.8,616.0,77.8,23.200000000000003,0.5,0
2020-01-29 04:14:59.712000112,22.7,90.7,628.0,77.75,23.200000000000003,0.5,0
2020-01-29 04:20:00.384000060,22.7,91.0,627.0,77.55,23.200000000000003,0.5,0
2020-01-29 04:25:00.191999714,22.8,91.1,573.0,77.5,23.200000000000003,0.5,0
2020-01-29 04:30:00.000000000,22.9,91.7,632.0,77.6,23.200000000000003,0.5,0
2020-01-29 04:34:59.808000285,22.8,91.2,680.0,77.44999999999999,23.200000000000003,0.5,0
2020-01-29 04:39:59.615999939,22.8,92.1,672.0,77.5,23.25,0.5,0
2020-01-29 04:45:00.287999887,22.8,91.2,653.0,77.4,23.299999999999997,0.5,0
2020-01-29 04:50:00.096000172,22.8,91.9,633.0,77.35,23.299999999999997,0.5,0
2020-01-29 04:54:59.903999827,23.0,92.8,641.0,77.1,23.299999999999997,0.5,0
2020-01-29 04:59:59.712000112,22.7,91.9,573.0,77.1,23.35,0.5,1
2020-01-29 05:05:00.384000060,22.7,92.2,620.0,77.0,23.299999999999997,0.8,0
2020-01-29 05:10:00.191999714,22.7,93.1,680.0,79.69999999999999,23.4,0.8,0
2020-01-29 05:15:00.000000000,22.8,91.9,673.0,79.65,23.4,0.8,0
2020-01-29 05:19:59.808000285,22.8,92.0,672.0,79.65,23.4,0.8,0
2020-01-29 05:24:59.615999939,22.9,92.3,663.0,79.5,23.4,0.8,0
2020-01-29 05:30:00.287999887,22.8,92.3,657.0,79.4,23.4,0.8,0
2020-01-29 05:35:00.096000172,23.0,92.9,628.0,79.35,23.4,0.8,0
2020-01-29 05:39:59.903999827,22.8,92.7,609.0,79.25,23.450000000000003,0.8,0
2020-01-29 05:44:59.712000112,23.1,92.1,649.0,79.4,23.5,0.8,0
2020-01-29 05:50:00.384000060,23.0,92.0,633.0,79.1,23.5,0.8,0
2020-01-29 05:55:00.191999714,22.9,92.3,626.0,79.25,23.5,0.8,0
2020-01-29 06:00:00.000000000,23.1,92.5,621.0,79.1,23.5,0.8,0
2020-01-29 06:04:59.808000285,23.3,92.3,609.0,78.94999999999999,23.5,0.8,0
2020-01-29 06:09:59.615999939,23.3,92.5,587.0,78.9,23.55,0.8,0
2020-01-29 06:15:00.287999887,23.1,92.5,603.0,78.8,23.6,0.8,0
2020-01-29 06:20:00.096000172,23.1,92.5,638.0,78.75,23.6,0.8,0
2020-01-29 06:24:59.903999827,23.2,92.2,591.0,78.7,23.6,0.8,0
2020-01-29 06:29:59.712000112,23.3,92.6,582.0,78.65,23.6,0.8,1
2020-01-29 06:35:00.384000060,23.0,93.0,681.0,78.55,23.6,1.1,0
2020-01-29 06:40:00.191999714,23.1,93.1,676.0,81.15,23.65,1.1,0
2020-01-29 06:45:00.000000000,23.3,93.2,667.0,81.15,23.700000000000003,1.1,0
2020-01-29 06:49:59.808000285,23.0,92.4,665.0,81.05000000000001,23.700000000000003,1.1,0
2020-01-29 06:54:59.615999939,23.0,91.3,681.0,81.0,23.700000000000003,1.1,0
2020-01-29 07:00:00.287999887,23.1,92.7,652.0,80.85,23.700000000000003,1.1,0
2020-01-29 07:05:00.096000172,23.0,93.0,646.0,80.85,23.700000000000003,1.1,0
2020-01-29 07:09:59.903999827,23.2,93.2,633.0,81.0,23.700000000000003,1.1,0
2020-01-29 07:14:59.712000112,23.3,93.1,627.0,80.75,23.700000000000003,1.1,0
2020-01-29 07:20:00.384000060,23.3,93.7,597.0,80.9,23.75,1.1,0
2020-01-29 07:25:00.191999714,23.2,93.4,620.0,80.6,23.75,1.1,0
2020-01-29 07:30:00.000000000,23.2,93.5,656.0,80.35,23.75,1.1,0
2020-01-29 07:34:59.808000285,23.3,93.8,642.0,80.6,23.799999999999997,1.1,0
2020-01-29 07:39:59.615999939,23.0,92.6,669.0,80.5,23.799999999999997,1.1,0
2020-01-29 07:45:00.287999887,23.1,92.5,653.0,80.45,23.799999999999997,1.1,0
2020-01-29 07:50:00.096000172,23.2,93.7,626.0,80.45,23.85,1.1,0
2020-01-29 07:54:59.903999827,23.2,92.9,636.0,80.25,23.85,1.1,0
2020-01-29 07:59:59.712000112,23.2,93.0,625.0,80.0,23.85,1.1,1
2020-01-29 08:05:00.384000060,23.3,94.3,608.0,80.1,23.85,1.3,0
2020-01-29 08:10:00.191999714,22.3,93.6,604.0,81.44999999999999,23.85,1.3,0
2020-01-29 08:15:00.000000000,23.3,92.8,600.0,82.5,23.9,1.3,0
2020-01-29 08:19:59.808000285,23.4,92.6,684.0,82.5,23.95,1.3,0
2020-01-29 08:24:59.615999939,23.6,92.3,685.0,82.4,24.0,1.3,0
2020-01-29 08:30:00.287999887,23.7,91.8,665.0,82.35,24.0,1.3,0
2020-01-29 08:35:00.096000172,23.8,91.2,664.0,82.35,24.0,1.3,0
2020-01-29 08:39:59.903999827,23.8,89.9,641.0,82.25,24.15,1.3,0
2020-01-29 08:44:59.712000112,24.1,88.7,620.0,82.19999999999999,24.15,1.3,0
2020-01-29 08:50:00.384000060,24.2,87.8,615.0,82.1,24.200000000000003,1.3,0
2020-01-29 08:55:00.191999714,24.5,87.8,643.0,82.1,24.299999999999997,1.3,0
2020-01-29 09:00:00.000000000,24.9,88.9,643.0,82.0,24.299999999999997,1.3,0
2020-01-29 09:04:59.808000285,24.7,89.8,631.0,81.80000000000001,24.35,1.3,0
2020-01-29 09:09:59.615999939,24.8,90.4,636.0,81.7,24.45,1.3,0
2020-01-29 09:15:00.287999887,25.1,89.8,616.0,81.65,24.5,1.3,0
2020-01-29 09:20:00.096000172,25.7,87.8,628.0,81.5,24.5,1.3,0
2020-01-29 09:24:59.903999827,25.9,85.8,620.0,81.4,24.65,1.3,0
2020-01-29 09:29:59.712000112,26.0,86.4,624.0,81.4,24.700000000000003,1.3,1
2020-01-29 09:35:00.384000060,26.0,86.4,619.0,81.35,24.799999999999997,1.6,0
2020-01-29 09:40:00.191999714,26.4,86.0,641.0,83.25,24.85,1.6,0
2020-01-29 09:45:00.000000000,26.5,85.4,646.0,83.15,25.0,1.6,0
2020-01-29 09:49:59.808000285,27.0,83.5,590.0,83.1,25.0,1.6,0
2020-01-29 09:54:59.615999939,26.9,85.2,661.0,83.30000000000001,25.05,1.6,0
2020-01-29 10:00:00.287999887,26.8,85.4,658.0,83.19999999999999,25.15,1.6,0
2020-01-29 10:05:00.096000172,26.4,86.2,650.0,82.9,25.25,1.6,0
2020-01-29 10:09:59.903999827,26.1,85.7,611.0,82.95,25.35,1.6,0
2020-01-29 10:14:59.712000112,26.1,85.8,637.0,82.85,25.4,1.6,0
2020-01-29 10:20:00.384000060,26.2,85.1,643.0,82.7,25.45,1.6,0
2020-01-29 10:25:00.191999714,26.4,83.8,606.0,82.6,25.45,1.6,0
2020-01-29 10:30:00.000000000,26.4,84.4,633.0,82.6,25.55,1.6,1
2020-01-29 10:34:59.808000285,26.6,84.3,631.0,82.4,25.6,2.0,1
2020-01-29 10:39:59.615999939,26.7,84.3,588.0,85.55000000000001,25.65,2.0,0
2020-01-29 10:45:00.287999887,26.8,83.3,656.0,85.4,25.700000000000003,2.0,0
2020-01-29 10:50:00.096000172,27.1,83.8,601.0,85.05,25.8,2.0,0
2020-01-29 10:54:59.903999827,27.0,84.0,601.0,84.95,25.8,2.0,0
2020-01-29 10:59:59.712000112,27.0,83.6,615.0,85.1,25.9,2.0,0
2020-01-29 11:05:00.384000060,27.1,83.5,583.0,84.8,25.9,2.0,0
2020-01-29 11:10:00.191999714,27.3,83.9,658.0,84.85,25.95,2.0,0
2020-01-29 11:15:00.000000000,27.3,83.6,673.0,84.75,25.95,2.0,1
2020-01-29 11:19:59.808000285,27.3,83.3,616.0,84.6,26.1,2.4,1
2020-01-29 11:24:59.615999939,27.4,83.9,612.0,86.4,26.200000000000003,2.5,0
2020-01-29 11:30:00.287999887,27.4,83.6,597.0,86.1,26.25,2.5,0
2020-01-29 11:35:00.096000172,27.2,84.5,661.0,85.75,26.25,2.5,0
2020-01-29 11:39:59.903999827,27.6,83.0,636.0,85.69999999999999,26.35,2.5,0
2020-01-29 11:44:59.712000112,27.6,83.0,589.0,85.69999999999999,26.35,2.5,0
2020-01-29 11:50:00.384000060,27.5,83.0,617.0,85.45,26.4,2.5,0
2020-01-29 11:55:00.191999714,27.7,82.0,663.0,85.6,26.45,2.5,0
2020-01-29 12:00:00.000000000,27.7,82.5,616.0,85.5,26.55,2.5,1
2020-01-29 12:04:59.808000285,27.7,82.2,603.0,85.55,26.6,2.8,1
2020-01-29 12:09:59.615999939,27.8,82.5,614.0,86.25,26.6,2.9,0
2020-01-29 12:15:00.287999887,27.5,82.9,586.0,86.05000000000001,26.65,2.9,0
2020-01-29 12:20:00.096000172,27.6,82.6,682.0,86.05,26.700000000000003,2.9,0
2020-01-29 12:24:59.903999827,27.7,83.1,656.0,86.05000000000001,26.75,2.9,0
2020-01-29 12:29:59.712000112,28.1,82.8,609.0,85.9,26.8,2.9,0
2020-01-29 12:35:00.384000060,28.2,82.6,591.0,85.85,26.85,2.9,0
2020-01-29 12:40:00.191999714,28.4,82.7,603.0,85.80000000000001,26.85,2.9,0
2020-01-29 12:45:00.000000000,28.0,83.3,636.0,85.75,26.95,2.9,1
2020-01-29 12:49:59.808000285,28.0,83.3,648.0,85.55,26.95,3.3,1
2020-01-29 12:54:59.615999939,28.0,82.8,601.0,86.9,27.05,3.4,0
2020-01-29 13:00:00.287999887,27.7,83.2,592.0,86.35,27.05,3.4,0
2020-01-29 13:05:00.096000172,27.4,83.7,628.0,86.3,27.05,3.4,0
2020-01-29 13:09:59.903999827,27.5,83.0,603.0,86.19999999999999,27.1,3.4,0
2020-01-29 13:14:59.712000112,27.4,83.2,604.0,86.05,27.1,3.4,0
2020-01-29 13:20:00.384000060,27.6,82.6,607.0,86.0,27.1,3.4,0
2020-01-29 13:25:00.191999714,27.6,82.7,623.0,85.85,27.1,3.4,0
2020-01-29 13:30:00.000000000,27.6,82.9,673.0,85.85,27.1,3.4,1
2020-01-29 13:34:59.808000285,27.4,83.2,606.0,85.75,27.15,3.7,1
2020-01-29 13:39:59.615999939,27.5,83.0,610.0,86.7,27.15,3.8,0
2020-01-29 13:45:00.287999887,27.5,83.1,673.0,86.6,27.25,3.8,0
2020-01-29 13:50:00.096000172,27.4,83.4,620.0,86.3,27.25,3.8,0
2020-01-29 13:54:59.903999827,27.0,82.6,669.0,86.15,27.25,3.8,0
2020-01-29 13:59:59.712000112,27.4,83.0,670.0,86.2,27.3,3.8,0
2020-01-29 14:05:00.384000060,27.4,83.4,609.0,86.15,27.3,3.8,0
2020-01-29 14:10:00.191999714,27.5,82.7,598.0,86.15,27.3,3.8,0
2020-01-29 14:15:00.000000000,27.4,83.1,594.0,85.9,27.35,3.8,0
2020-01-29 14:19:59.808000285,27.5,82.0,593.0,85.8,27.4,3.8,0
2020-01-29 14:24:59.615999939,27.8,81.6,619.0,85.9,27.4,3.8,0
2020-01-29 14:30:00.287999887,27.5,80.4,640.0,85.75,27.4,3.8,0
2020-01-29 14:35:00.096000172,27.7,80.9,595.0,85.6,27.4,3.8,0
2020-01-29 14:39:59.903999827,27.7,81.5,644.0,85.5,27.45,3.8,0
2020-01-29 14:44:59.712000112,27.8,81.5,603.0,85.3,27.5,3.8,0
2020-01-29 14:50:00.384000060,27.9,81.3,577.0,85.2,27.6,3.8,0
2020-01-29 14:55:00.191999714,27.8,82.0,630.0,85.05,27.6,3.8,0
2020-01-29 15:00:00.000000000,27.8,82.2,641.0,85.0,27.6,3.8,1
2020-01-29 15:04:59.808000285,27.3,81.7,626.0,84.94999999999999,27.6,4.1,0
2020-01-29 15:09:59.615999939,27.3,82.0,646.0,86.1,27.6,4.1,0
2020-01-29 15:15:00.287999887,27.1,81.9,600.0,86.25,27.6,4.1,0
2020-01-29 15:20:00.096000172,26.9,82.1,589.0,86.19999999999999,27.6,4.1,0
2020-01-29 15:24:59.903999827,27.0,81.1,605.0,86.1,27.65,4.1,0
2020-01-29 15:29:59.712000112,27.1,80.3,645.0,86.15,27.65,4.1,0
2020-01-29 15:35:00.384000060,26.7,81.9,651.0,86.19999999999999,27.65,4.1,0
2020-01-29 15:40:00.191999714,27.1,84.9,646.0,85.94999999999999,27.65,4.1,0
2020-01-29 15:45:00.000000000,26.6,82.7,601.0,85.8,27.65,4.1,0
2020-01-29 15:49:59.808000285,26.6,82.5,606.0,85.75,27.65,4.1,0
2020-01-29 15:54:59.615999939,26.6,82.1,615.0,85.8,27.65,4.1,0
2020-01-29 16:00:00.287999887,26.8,82.2,595.0,85.6,27.65,4.1,0
2020-01-29 16:05:00.096000172,27.3,79.7,613.0,85.55,27.65,4.1,0
2020-01-29 16:09:59.903999827,27.7,81.7,649.0,85.45,27.65,4.1,0
2020-01-29 16:14:59.712000112,27.7,82.9,619.0,85.35,27.65,4.1,0
2020-01-29 16:20:00.384000060,27.2,81.6,598.0,85.3,27.65,4.1,0
2020-01-29 16:25:00.191999714,27.3,81.3,672.0,85.2,27.700000000000003,4.1,0
2020-01-29 16:30:00.000000000,27.7,79.1,636.0,85.2,27.700000000000003,4.1,0
2020-01-29 16:34:59.808000285,28.0,80.3,620.0,85.2,27.700000000000003,4.1,0
2020-01-29 16:39:59.615999939,28.1,81.5,596.0,85.1,27.75,4.1,0
2020-01-29 16:45:00.287999887,28.3,80.4,619.0,84.8,27.799999999999997,4.1,0
2020-01-29 16:50:00.096000172,28.0,79.6,659.0,84.65,27.799999999999997,4.1,0
2020-01-29 16:54:59.903999827,28.0,80.7,654.0,84.65,27.85,4.1,0
2020-01-29 16:59:59.712000112,27.9,81.3,601.0,84.75,27.85,4.1,0
2020-01-29 17:05:00.384000060,27.7,83.1,627.0,84.5,27.85,4.1,0
2020-01-29 17:10:00.191999714,27.2,81.9,598.0,84.35,27.85,4.1,0
2020-01-29 17:15:00.000000000,26.9,81.8,601.0,84.4,27.85,4.1,0
2020-01-29 17:19:59.808000285,27.0,81.1,592.0,84.25,27.85,4.1,0
2020-01-29 17:24:59.615999939,27.1,79.2,582.0,84.1,27.85,4.1,0
2020-01-29 17:30:00.287999887,27.6,79.8,587.0,84.05,27.85,4.1,0
2020-01-29 17:35:00.096000172,27.4,80.9,571.0,84.0,27.85,4.1,0
2020-01-29 17:39:59.903999827,26.9,81.2,598.0,83.85,27.85,4.1,0
2020-01-29 17:44:59.712000112,26.7,80.7,570.0,83.9,27.85,4.1,0
2020-01-29 17:50:00.384000060,26.7,79.8,561.0,83.55000000000001,27.85,4.1,0
2020-01-29 17:55:00.191999714,26.5,78.6,551.0,83.5,27.85,4.1,0
2020-01-29 18:00:00.000000000,26.4,79.3,556.0,83.55000000000001,27.85,4.1,0
2020-01-29 18:04:59.808000285,24.9,74.4,520.0,83.25,27.85,4.1,0
2020-01-29 18:09:59.615999939,20.5,69.2,493.0,83.19999999999999,27.799999999999997,4.1,0
2020-01-29 18:15:00.287999887,18.4,66.6,481.0,82.80000000000001,27.5,4.1,0
2020-01-29 18:20:00.096000172,16.6,67.8,485.0,83.0,27.5,4.1,0
2020-01-29 18:24:59.903999827,18.6,69.4,489.0,82.5,27.05,4.1,0
2020-01-29 18:29:59.712000112,18.4,68.2,477.0,82.65,26.9,4.1,0
2020-01-29 18:35:00.384000060,17.6,67.7,476.0,82.35,26.6,4.1,0
2020-01-29 18:40:00.191999714,17.2,68.5,504.0,82.25,26.5,4.1,0
2020-01-29 18:45:00.000000000,16.9,71.5,481.0,82.25,26.3,4.1,0
2020-01-29 18:49:59.808000285,16.9,77.5,483.0,82.05,25.95,4.1,0
2020-01-29 18:54:59.615999939,17.2,79.5,494.0,81.9,25.8,4.1,0
2020-01-29 19:00:00.287999887,17.2,80.6,483.0,81.94999999999999,25.6,4.1,0
2020-01-29 19:05:00.096000172,16.9,82.0,490.0,81.6,25.4,4.1,0
2020-01-29 19:09:59.903999827,16.9,83.7,514.0,81.55000000000001,25.3,4.1,0
2020-01-29 19:14:59.712000112,16.6,85.1,484.0,81.5,25.15,4.1,0
2020-01-29 19:20:00.384000060,17.0,85.0,487.0,81.25,25.05,4.1,0
2020-01-29 19:25:00.191999714,16.8,85.5,490.0,81.0,24.9,4.1,0
2020-01-29 19:30:00.000000000,16.7,86.2,529.0,81.0,24.7,4.1,0
2020-01-29 19:34:59.808000285,16.5,88.0,495.0,80.9,24.6,4.1,0
2020-01-29 19:39:59.615999939,16.4,88.9,523.0,80.94999999999999,24.4,4.1,0
2020-01-29 19:45:00.287999887,16.7,89.1,505.0,80.94999999999999,24.4,4.1,0
2020-01-29 19:50:00.096000172,16.6,88.8,503.0,80.9,24.25,4.1,0
2020-01-29 19:54:59.903999827,16.6,89.3,525.0,80.8,24.15,4.1,0
2020-01-29 19:59:59.712000112,16.6,89.8,529.0,80.65,24.05,4.1,0
2020-01-29 20:05:00.384000060,16.3,89.8,506.0,80.5,23.9,4.1,0
2020-01-29 20:10:00.191999714,16.1,90.3,536.0,80.35,23.85,4.1,0
2020-01-29 20:15:00.000000000,16.3,90.8,513.0,80.35,23.75,4.1,0
2020-01-29 20:19:59.808000285,16.2,91.1,561.0,80.2,23.6,4.1,0
2020-01-29 20:24:59.615999939,16.2,91.1,534.0,80.1,23.4,4.1,0
2020-01-29 20:30:00.287999887,16.0,91.5,548.0,80.15,23.4,4.1,0
2020-01-29 20:35:00.096000172,16.1,91.7,532.0,80.0,23.25,4.1,0
2020-01-29 20:39:59.903999827,16.1,90.7,532.0,79.95,23.1,4.1,0
2020-01-29 20:44:59.712000112,15.9,91.2,537.0,79.9,23.05,4.1,0
2020-01-29 20:50:00.384000060,15.9,91.3,537.0,79.80000000000001,22.95,4.1,0
2020-01-29 20:55:00.191999714,15.4,91.8,554.0,79.75,22.85,4.1,0
2020-01-29 21:00:00.000000000,15.5,92.0,561.0,79.7,22.85,4.1,0
2020-01-29 21:04:59.808000285,15.6,91.5,567.0,79.65,22.75,4.1,0
2020-01-29 21:09:59.615999939,15.6,91.9,579.0,79.5,22.6,4.1,0
2020-01-29 21:15:00.287999887,15.5,91.9,527.0,79.5,22.5,4.1,0
2020-01-29 21:20:00.096000172,15.5,91.9,567.0,79.5,22.5,4.1,0
2020-01-29 21:24:59.903999827,15.5,91.9,562.0,79.44999999999999,22.35,4.1,0
2020-01-29 21:29:59.712000112,15.6,91.7,529.0,79.3,22.299999999999997,4.1,0
2020-01-29 21:35:00.384000060,15.9,91.5,578.0,79.30000000000001,22.25,4.1,0
2020-01-29 21:40:00.191999714,15.8,91.7,575.0,79.3,22.200000000000003,4.1,0
2020-01-29 21:45:00.000000000,15.8,91.5,582.0,79.25,22.05,4.1,0
2020-01-29 21:49:59.808000285,15.7,91.6,556.0,79.2,22.0,4.1,0
2020-01-29 21:54:59.615999939,16.3,88.8,578.0,79.15,22.0,4.1,0
2020-01-29 22:00:00.287999887,16.1,89.7,581.0,79.2,21.95,4.1,0
2020-01-29 22:05:00.096000172,16.3,90.1,572.0,79.1,21.9,4.1,0
2020-01-29 22:09:59.903999827,16.2,90.3,581.0,79.05,21.85,4.1,0
2020-01-29 22:14:59.712000112,16.5,89.3,565.0,78.95,21.799999999999997,4.1,0
2020-01-29 22:20:00.384000060,16.4,89.1,583.0,78.95,21.75,4.1,0
2020-01-29 22:25:00.191999714,16.5,88.5,590.0,78.94999999999999,21.700000000000003,4.1,0
2020-01-29 22:30:00.000000000,16.7,88.1,578.0,78.9,21.700000000000003,4.1,0
2020-01-29 22:34:59.808000285,16.5,88.6,590.0,78.9,21.65,4.1,0
2020-01-29 22:39:59.615999939,16.8,88.1,569.0,78.75,21.6,4.1,0
2020-01-29 22:45:00.287999887,16.8,87.2,591.0,78.7,21.6,4.1,0
2020-01-29 22:50:00.096000172,17.2,86.4,587.0,78.75,21.55,4.1,0
2020-01-29 22:54:59.903999827,17.4,87.4,583.0,78.7,21.55,4.1,0
2020-01-29 22:59:59.712000112,17.4,87.4,597.0,78.6,21.5,4.1,0
2020-01-29 23:05:00.384000060,17.7,85.9,592.0,78.6,21.5,4.1,0
2020-01-29 23:10:00.191999714,18.6,82.6,553.0,78.45,21.5,4.1,0
2020-01-29 23:15:00.000000000,18.9,81.5,568.0,78.45,21.5,4.1,0
2020-01-29 23:19:59.808000285,19.1,80.7,595.0,78.35,21.55,4.1,0
2020-01-29 23:24:59.615999939,19.1,80.3,603.0,78.30000000000001,21.5,4.1,0
2020-01-29 23:30:00.287999887,19.0,79.9,600.0,78.3,21.5,4.1,0
2020-01-29 23:35:00.096000172,18.7,81.2,584.0,78.19999999999999,21.5,4.1,0
2020-01-29 23:39:59.903999827,18.9,81.2,565.0,78.1,21.5,4.1,0
